Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2026-04-09 07:35:46,"Lower",39m,"Seated Leg Curl (Machine)",1,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Seated Leg Curl (Machine)",2,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Seated Leg Curl (Machine)",3,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"RFE Squat",1,50.0,10.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"RFE Squat",2,50.0,8.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"RFE Squat",3,50.0,7.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Romanian Deadlift (Dumbbell)",1,50.0,10.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Romanian Deadlift (Dumbbell)",2,50.0,8.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Romanian Deadlift (Dumbbell)",3,50.0,7.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Leg Extension (Machine)",1,240.0,11.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Leg Extension (Machine)",2,240.0,10.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Standing Calf Raise (Smith Machine)",1,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Standing Calf Raise (Smith Machine)",2,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Standing Calf Raise (Smith Machine)",3,0.0,0.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Cable Crunch",1,70.0,12.0,0,0.0,
2026-04-09 07:35:46,"Lower",39m,"Cable Crunch",2,70.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bench Press (Barbell)",1,205.0,9.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bench Press (Barbell)",2,215.0,6.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bench Press (Barbell)",3,215.0,7.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Shoulder Press (Machine)",1,80.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Shoulder Press (Machine)",2,80.0,7.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Shoulder Press (Machine)",3,80.0,5.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Seated Row (Cable)",1,170.0,10.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Seated Row (Cable)",2,170.0,9.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Seated Row (Cable)",3,170.0,7.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Pull Up (Assisted)",1,40.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Pull Up (Assisted)",2,40.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Pull Up (Assisted)",3,40.0,6.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Triceps Dip (Assisted)",1,0.0,6.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Triceps Dip (Assisted)",3,40.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Lateral Raise (Cable)",1,13.0,12.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Lateral Raise (Cable)",2,13.0,10.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Lateral Raise (Cable)",3,13.0,9.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bicep Curl (Cable)",1,40.0,12.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bicep Curl (Cable)",2,50.0,8.0,0,0.0,
2026-04-11 10:48:27,"Upper One",46m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Squat (Barbell)",1,235.0,7.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Squat (Barbell)",2,235.0,6.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Squat (Barbell)",3,225.0,5.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Seated Leg Curl (Machine)",1,198.0,9.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Seated Leg Curl (Machine)",2,198.0,7.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Seated Leg Curl (Machine)",3,187.0,7.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Leg Extension (Machine)",1,240.0,11.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Leg Extension (Machine)",2,240.0,9.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Standing Calf Raise (Smith Machine)",1,225.0,14.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Standing Calf Raise (Smith Machine)",2,225.0,12.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Standing Calf Raise (Smith Machine)",3,225.0,12.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-04-13 08:02:41,"Lower",28m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lat Pulldown (Cable)",1,165.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lat Pulldown (Cable)",2,165.0,9.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lat Pulldown (Cable)",3,165.0,7.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Bench Press (Dumbbell)",1,70.0,12.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Bench Press (Dumbbell)",2,70.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Bench Press (Dumbbell)",3,70.0,8.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Curl (Dumbbell)",1,30.0,9.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Curl (Dumbbell)",2,30.0,7.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Incline Curl (Dumbbell)",3,30.0,7.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lateral Raise (Dumbbell)",1,15.0,11.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Lateral Raise (Dumbbell)",3,15.0,9.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Seated Row (Machine)",1,63.0,12.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Seated Row (Machine)",2,63.0,11.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Seated Row (Machine)",3,63.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Extension (Cable)",1,53.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Extension (Cable)",2,53.0,7.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Extension (Cable)",3,53.0,6.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Bicep Curl (Cable)",1,53.0,11.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Bicep Curl (Cable)",2,53.0,9.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Bicep Curl (Cable)",3,53.0,8.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,10.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,7.0,0,0.0,
2026-04-14 07:43:22,"Upper Two",41m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,7.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Squat (Barbell)",1,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Squat (Barbell)",2,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Squat (Barbell)",3,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Seated Leg Curl (Machine)",1,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Seated Leg Curl (Machine)",2,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Seated Leg Curl (Machine)",3,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"RFE Squat",1,50.0,10.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"RFE Squat",2,50.0,9.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"RFE Squat",3,50.0,7.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Romanian Deadlift (Dumbbell)",1,50.0,10.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Romanian Deadlift (Dumbbell)",2,50.0,9.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Romanian Deadlift (Dumbbell)",3,50.0,9.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Leg Extension (Machine)",1,240.0,12.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Leg Extension (Machine)",2,240.0,10.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Leg Extension (Machine)",3,240.0,9.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Standing Calf Raise (Smith Machine)",1,225.0,14.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Standing Calf Raise (Smith Machine)",2,225.0,12.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Standing Calf Raise (Smith Machine)",3,225.0,12.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-04-16 05:51:02,"Lower",30m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bench Press (Barbell)",1,215.0,7.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bench Press (Barbell)",2,215.0,6.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bench Press (Barbell)",3,205.0,6.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Seated Row (Cable)",1,170.0,11.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Seated Row (Cable)",2,170.0,9.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Seated Row (Cable)",3,165.0,8.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Shoulder Press (Machine)",1,80.0,11.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Shoulder Press (Machine)",2,80.0,9.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Shoulder Press (Machine)",3,80.0,7.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Pull Up (Assisted)",1,40.0,9.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Pull Up (Assisted)",2,40.0,7.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Pull Up (Assisted)",3,40.0,5.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Triceps Dip (Assisted)",1,0.0,6.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Triceps Dip (Assisted)",3,40.0,4.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Lateral Raise (Cable)",1,13.0,11.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Lateral Raise (Cable)",2,13.0,9.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Lateral Raise (Cable)",3,13.0,8.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bicep Curl (Cable)",1,50.0,10.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bicep Curl (Cable)",2,50.0,8.0,0,0.0,
2026-04-19 09:41:32,"Upper One",1h 1m,"Bicep Curl (Cable)",3,50.0,7.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Squat (Barbell)",1,245.0,6.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Squat (Barbell)",2,245.0,4.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Squat (Barbell)",3,225.0,8.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Seated Leg Curl (Machine)",1,198.0,10.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Seated Leg Curl (Machine)",2,198.0,8.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Seated Leg Curl (Machine)",3,198.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Leg Extension (Machine)",1,240.0,12.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Leg Extension (Machine)",2,240.0,11.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Leg Extension (Machine)",3,240.0,10.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Standing Calf Raise (Smith Machine)",1,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Standing Calf Raise (Smith Machine)",2,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Standing Calf Raise (Smith Machine)",3,0.0,0.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Cable Crunch",1,82.5,10.0,0,0.0,
2026-04-20 07:41:45,"Lower",43m,"Cable Crunch",2,82.5,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lat Pulldown (Cable)",1,170.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lat Pulldown (Cable)",2,165.0,7.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lat Pulldown (Cable)",3,165.0,6.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Bench Press (Dumbbell)",1,75.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Bench Press (Dumbbell)",2,75.0,8.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Bench Press (Dumbbell)",3,75.0,6.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Curl (Dumbbell)",1,30.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Curl (Dumbbell)",2,30.0,8.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Incline Curl (Dumbbell)",3,30.0,7.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lateral Raise (Dumbbell)",1,15.0,11.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Seated Row (Machine)",1,63.0,14.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Seated Row (Machine)",2,63.0,12.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Seated Row (Machine)",3,63.0,10.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Extension (Cable)",1,53.0,11.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Extension (Cable)",2,53.0,8.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Extension (Cable)",3,50.0,8.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Bicep Curl (Cable)",1,50.0,12.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Bicep Curl (Cable)",2,50.0,9.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,11.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,9.0,0,0.0,
2026-04-21 07:41:25,"Upper Two",44m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,8.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Squat (Barbell)",1,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Squat (Barbell)",2,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Squat (Barbell)",3,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Seated Leg Curl (Machine)",1,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Seated Leg Curl (Machine)",2,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Seated Leg Curl (Machine)",3,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"RFE Squat",1,50.0,10.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"RFE Squat",2,50.0,7.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"RFE Squat",3,50.0,8.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Romanian Deadlift (Dumbbell)",1,50.0,10.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Romanian Deadlift (Dumbbell)",2,50.0,8.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Romanian Deadlift (Dumbbell)",3,50.0,7.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Leg Extension (Machine)",1,240.0,11.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Leg Extension (Machine)",2,240.0,9.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Leg Extension (Machine)",3,240.0,8.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Standing Calf Raise (Smith Machine)",1,225.0,12.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Standing Calf Raise (Smith Machine)",2,225.0,13.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Standing Calf Raise (Smith Machine)",3,225.0,12.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Cable Crunch",1,0.0,0.0,0,0.0,
2026-04-23 07:50:29,"Lower",48h 19m,"Cable Crunch",2,0.0,0.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bench Press (Barbell)",1,205.0,8.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bench Press (Barbell)",2,205.0,7.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bench Press (Barbell)",3,205.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Seated Row (Cable)",1,175.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Seated Row (Cable)",2,170.0,9.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Seated Row (Cable)",3,170.0,8.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Shoulder Press (Machine)",1,90.0,8.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Shoulder Press (Machine)",2,90.0,7.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Shoulder Press (Machine)",3,90.0,7.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Pull Up (Assisted)",1,40.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Pull Up (Assisted)",2,40.0,8.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Pull Up (Assisted)",3,40.0,7.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Triceps Dip (Assisted)",1,0.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Triceps Dip (Assisted)",2,0.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Triceps Dip (Assisted)",3,0.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Triceps Dip (Assisted)",4,0.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Triceps Dip (Assisted)",5,0.0,5.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Lateral Raise (Cable)",1,13.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Lateral Raise (Cable)",2,13.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Lateral Raise (Cable)",3,13.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bicep Curl (Cable)",1,50.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bicep Curl (Cable)",2,50.0,9.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bicep Curl (Cable)",3,45.0,10.0,0,0.0,
2026-04-25 10:04:44,"Upper One",59m,"Bicep Curl (Cable)",4,45.0,7.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Squat (Barbell)",1,245.0,7.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Squat (Barbell)",2,245.0,5.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Squat (Barbell)",3,245.0,6.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Seated Leg Curl (Machine)",1,198.0,8.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Seated Leg Curl (Machine)",2,198.0,8.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Seated Leg Curl (Machine)",3,198.0,7.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Romanian Deadlift (Dumbbell)",1,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Romanian Deadlift (Dumbbell)",2,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Romanian Deadlift (Dumbbell)",3,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Leg Extension (Machine)",1,240.0,10.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Leg Extension (Machine)",2,240.0,9.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Leg Extension (Machine)",3,240.0,8.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Standing Calf Raise (Smith Machine)",1,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Standing Calf Raise (Smith Machine)",2,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Standing Calf Raise (Smith Machine)",3,0.0,0.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Cable Crunch",1,98.5,9.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Cable Crunch",2,88.0,9.0,0,0.0,
2026-04-26 09:14:32,"Lower",47m,"Cable Crunch",3,88.0,7.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lat Pulldown (Cable)",1,165.0,9.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lat Pulldown (Cable)",2,165.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lat Pulldown (Cable)",3,165.0,7.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lat Pulldown (Cable)",D,143.0,5.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Bench Press (Dumbbell)",1,75.0,10.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Bench Press (Dumbbell)",2,75.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Bench Press (Dumbbell)",3,75.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Curl (Dumbbell)",1,30.0,9.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Curl (Dumbbell)",2,30.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Incline Curl (Dumbbell)",3,30.0,6.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lateral Raise (Dumbbell)",1,15.0,12.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lateral Raise (Dumbbell)",2,15.0,12.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Seated Row (Machine)",1,67.0,12.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Seated Row (Machine)",2,67.0,11.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Seated Row (Machine)",3,67.0,11.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Extension (Cable)",1,53.0,10.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Extension (Cable)",2,53.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Extension (Cable)",3,53.0,7.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Extension (Cable)",D,47.0,5.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Bicep Curl (Cable)",1,50.0,11.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Bicep Curl (Cable)",2,50.0,9.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Bicep Curl (Cable)",3,50.0,8.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,11.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,9.0,0,0.0,
2026-04-27 07:41:56,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,8.0,0,0.0,
2026-04-28 07:40:01,"Lower",42m,"Squat (Barbell)",1,0.0,0.0,0,0.0,
